id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,matchRound,teamName,h_a,source_file
2798764573,Miss,6721,1320444,Alex Arce,92.5,35.9825,29,,False,False,,,25.418125,0.8925263114,0.0401296466588974,0.0,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.10400131805695147, 'zoomRatio': 0.440463185492681}",False,True,,Alex,Arce,Alex Arce,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798764803,Miss,6721,1477415,Daniel de la Cruz,77.9800970888,28.623095237,32,,False,False,,,46.8033120985,0.4430526294,0.0202879589051008,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.03460453248280238, 'zoomRatio': 0.2952361053857973}",False,False,,Daniel,de la Cruz,Daniel de la Cruz,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798764967,Miss,6721,1320444,Alex Arce,94.3859649107,33.00875,34,,False,False,104.051724138,28.707142856,28.37095238,0.5329473658000001,0.0394480675458908,0.0,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.09467807021323453, 'zoomRatio': 0.6715167920359508}",False,True,,Alex,Arce,Alex Arce,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798765033,AttemptSaved,1896,104382,Roberto Rosales,97.0877192975,22.3877707046,36,,False,True,98.2456140347,24.349554145,33.466249999999995,0.2054736832,0.1013156548142433,0.1758461445569992,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.141203703703705, 'y': 0.05435811724867726, 'zoomRatio': 1}",False,True,1614051.0,Roberto,Rosales,Roberto Rosales,#d9a000,2,Deportivo Táchira,a,ldu-de-quito-vs-deportivo-tachira.csv
2798765315,AttemptSaved,1896,1273200,Carlos Calzadilla,93.0,24.2794904507,40,,True,True,95.640350876,26.516562500000003,32.70374999999999,1.219999994,0.0648978576064109,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.3429232804232825, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Carlos,Calzadilla,Carlos Calzadilla,#d9a000,2,Deportivo Táchira,a,ldu-de-quito-vs-deportivo-tachira.csv
2798765415,Miss,6721,1212489,Gabriel Villamil,79.21893204,43.7205095493,42,,False,False,,,31.48375,5.0626206976,0.0178941190242767,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3366096505975347, 'y': 0.6772486772486772, 'zoomRatio': 0.5056669564863117}",False,False,,Gabriel,Villamil,Gabriel Villamil,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798765535,AttemptSaved,6721,651387,Lisandro Alzugaray,89.5,2.4269194327,44,,False,True,103.4827586208,33.695,34.1525,1.219999994,0.0337898507714271,0.0506329201161861,LeftFoot,FreeKick,FirstHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,1416691.0,Lisandro,Alzugaray,Lisandro Alzugaray,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798766483,AttemptSaved,6721,1458513,Bryan Ramirez,78.3179611664,19.3049681554,47,,True,True,86.13823529359999,23.5788535077,35.220000000000006,1.219999994,0.0187793150544166,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6772486772486757, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Bryan,Ramirez,Bryan Ramirez,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798766975,Miss,1896,685183,Daniel Saggiomo,80.68300970960001,19.0247133782,54,,False,False,,,28.791190475,5.9142069072,0.0163144879043102,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.5964720910511199, 'y': 0.6772486772486772, 'zoomRatio': 0.4328560092957581}",False,False,,Daniel,Saggiomo,Daniel Saggiomo,#d9a000,2,Deportivo Táchira,a,ldu-de-quito-vs-deportivo-tachira.csv
2798767237,AttemptSaved,6721,1320444,Alex Arce,99.784482759,32.0175,58,,True,True,100.8275862072,32.474999999999994,33.2375,1.219999994,0.2599975764751434,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2017195767195774, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Alex,Arce,Alex Arce,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767241,AttemptSaved,6721,930557,Alexander Alvarado,100.6379310348,33.77125,58,,False,True,104.1465517242,33.61875,35.143750000000004,0.2825263144,0.3031215369701385,0.6585728526115417,Header,RegularPlay,SecondHalf,False,"{'x': 0.6974206349206338, 'y': 0.07474241121693122, 'zoomRatio': 1}",False,True,1416691.0,Alexander,Alvarado,Alexander Alvarado,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767353,AttemptSaved,6721,930557,Alexander Alvarado,78.5432038848,27.614523809,61,,True,True,93.0,32.24625,36.8975,1.219999994,0.0312241781502962,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.23346560846560827, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Alexander,Alvarado,Alexander Alvarado,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767379,AttemptSaved,6721,1477415,Daniel de la Cruz,86.99705882319999,20.0056050984,61,,False,True,103.2931034484,31.63625,35.220000000000006,1.4639999928,0.0375501289963722,0.0838683098554611,RightFoot,FromCorner,SecondHalf,False,"{'x': 0.6772486772486757, 'y': 0.38730158539682535, 'zoomRatio': 1}",False,False,1416691.0,Daniel,de la Cruz,Daniel de la Cruz,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767425,Miss,6721,532700,Ricardo Ade,95.1578947355,37.05,62,,False,False,,,38.452380954,0.9824210478,0.0287303477525711,0.0,Header,FromCorner,SecondHalf,False,"{'x': 0, 'y': 0.22065071653794527, 'zoomRatio': 0.8489839569105302}",False,True,,Ricardo,Ade,Ricardo Ade,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767813,AttemptSaved,6721,497330,Michael Estrada,92.0,36.5925,68,,False,True,103.1982758622,35.525000000000006,35.3725,1.219999994,0.0773727446794509,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.6369047619047613, 'y': 0.32275132116402117, 'zoomRatio': 1}",True,True,,Michael,Estrada,Michael Estrada,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767819,AttemptSaved,6721,927682,Leonel Quinonez,75.840291264,39.713095239,68,,False,True,103.2931034484,35.0675,35.60125,0.4045263138,0.0224987529218196,0.0293875504285097,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.5763888888888888, 'y': 0.10701754333333334, 'zoomRatio': 1}",False,False,1416691.0,Leonel,Quinonez,Leonel Quinonez,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767845,Miss,6721,1458513,Bryan Ramirez,95.3508771917,30.95,68,,False,False,,,26.69,0.802631575,0.0465155728161335,0.0,Header,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.10979912106703142, 'zoomRatio': 0.5170998632010942}",False,True,,Bryan,Ramirez,Bryan Ramirez,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798767893,Miss,6721,497330,Michael Estrada,81.471359224,41.9459375,70,,False,False,,,24.1393630621,1.4254736772,0.0223763305693864,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.14456202841432064, 'zoomRatio': 0.3833423767455957}",False,False,,Michael,Estrada,Michael Estrada,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798768015,Goal,6721,1320444,Alex Arce,95.9298245603,32.0175,73,,False,True,,,35.60125,0.8925263114,0.0628202259540557,0.2048660069704055,Header,RegularPlay,SecondHalf,False,"{'x': 0.5763888888888888, 'y': 0.2361180717989418, 'zoomRatio': 1}",False,True,1416691.0,Alex,Arce,Alex Arce,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798768289,AttemptSaved,6721,1458513,Bryan Ramirez,92.7,24.2794904507,83,,False,True,101.8706896554,31.63625,33.77125,0.1219999994,0.1225414052605629,0.0967620760202407,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.0605158730158726, 'y': 0.032275132116402115, 'zoomRatio': 1}",False,True,1416691.0,Bryan,Ramirez,Bryan Ramirez,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798768297,Goal,6721,1320444,Alex Arce,93.0,41.057857143,83,,False,True,,,34.22875,1.219999994,0.0918494760990142,0.1967956870794296,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9394841269841275, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,1416691.0,Alex,Arce,Alex Arce,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798768663,Miss,6721,532700,Ricardo Ade,93.8,31.4075,89,,False,False,,,27.110238095,0.4430526294,0.0196897909045219,0.0,Header,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.06430594199176468, 'zoomRatio': 0.5486401492708768}",False,True,,Ricardo,Ade,Ricardo Ade,#00337b,2,LDU Quito,h,ldu-de-quito-vs-deportivo-tachira.csv
2798449033,AttemptSaved,10076,510698,Sebastian Driussi,94.0,34.0,6,,False,True,104.525862069,34.1525,36.745000000000005,0.9374736796,0.7884,0.807473361492157,RightFoot,Penalty,FirstHalf,False,"{'x': 0.2738095238095226, 'y': 0.24800890994708993, 'zoomRatio': 1}",False,True,423508.0,Sebastian,Driussi,Sebastian Driussi,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798451213,Miss,10076,638771,Lucas Martinez Quarta,99.4035087719,32.779999999999994,13,,False,False,,,40.049285715,6.513793116,0.1509533077478408,0.0,Header,FromCorner,FirstHalf,False,"{'x': 0.3710468423199049, 'y': 0.6772486772486772, 'zoomRatio': 0.3930121749970543}",False,True,,Lucas Martinez,Quarta,Lucas Martinez Quarta,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798452271,Miss,10076,949735,Facundo Colidio,92.7,45.1217834353,16,,False,False,,,32.39875,4.7063448344,0.0283031407743692,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.2304217992098527, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",False,True,,Facundo,Colidio,Facundo Colidio,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798454837,AttemptSaved,10076,510698,Sebastian Driussi,97.6666666661,29.379523808,26,,False,True,100.3534482762,30.292,34.22875,0.1219999994,0.5992374420166016,0.579115629196167,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.9394841269841275, 'y': 0.032275132116402115, 'zoomRatio': 1}",False,True,423508.0,Sebastian,Driussi,Sebastian Driussi,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798455119,Miss,10076,1434853,Kevin Castano,83.94902912639999,26.0540625,27,,False,False,,,33.77125,3.9764137976,0.0402231328189373,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.0389598876792292, 'y': 0.6772486772486772, 'zoomRatio': 0.6437961767321879}",False,False,,Kevin,Castano,Kevin Castano,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798461073,AttemptSaved,10076,469616,Maximiliano Meza,84.9573529404,30.05190476,45,0.0,False,True,102.9137931036,33.31375,31.254999999999995,0.6485263126,0.0484972447156906,0.2444890737533569,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.7261904761904774, 'y': 0.17156780756613757, 'zoomRatio': 1}",False,False,423508.0,Maximiliano,Meza,Maximiliano Meza,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798461605,AttemptSaved,10076,1607566,Franco Mastantuono,99.0175438595,47.7141401244,45,1.0,False,True,103.8620689656,37.672,36.2875,0.0385263156,0.0253809243440628,0.0697347074747085,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.39484126984126955, 'y': 0.010192146984126984, 'zoomRatio': 1}",False,True,423508.0,Franco,Mastantuono,Franco Mastantuono,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798467505,AttemptSaved,10076,469616,Maximiliano Meza,89.8,34.838750000000005,51,,True,True,93.5,34.533750000000005,33.61875,1.219999994,0.0533962920308113,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Maximiliano,Meza,Maximiliano Meza,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798468277,AttemptSaved,10076,510698,Sebastian Driussi,87.21176470559999,46.7332484042,54,,False,True,102.8189655174,34.838750000000005,32.474999999999994,1.3034736778000002,0.0301642790436744,0.0399486683309078,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.4034391534391548, 'y': 0.34483430629629636, 'zoomRatio': 1}",False,False,423508.0,Sebastian,Driussi,Sebastian Driussi,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798468297,AttemptSaved,10076,1607566,Franco Mastantuono,95.2543859636,25.938437500000003,54,,False,True,103.8620689656,33.00875,34.99125,1.3805263090000002,0.0398575961589813,0.0546498708426952,Header,RegularPlay,SecondHalf,False,"{'x': 0.73776455026455, 'y': 0.3652186002645503, 'zoomRatio': 1}",False,True,423508.0,Franco,Mastantuono,Franco Mastantuono,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798468747,AttemptSaved,10076,1607566,Franco Mastantuono,91.0,22.5979617875,55,,True,True,98.0526315785,27.698571428000005,36.36375,0.0898947364,0.0668192505836486,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.37466931216931143, 'y': 0.023781676296296295, 'zoomRatio': 1}",False,True,,Franco,Mastantuono,Franco Mastantuono,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798468821,AttemptSaved,10076,469616,Maximiliano Meza,98.9210526314,26.1696875,55,,True,True,99.5000000004,27.026190476,36.2875,1.219999994,0.0224264655262231,0.0,Header,FromCorner,SecondHalf,False,"{'x': 0.39484126984126955, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Maximiliano,Meza,Maximiliano Meza,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798469515,AttemptSaved,10076,1607566,Franco Mastantuono,81.1334951464,22.5979617875,58,,False,True,104.1465517242,34.1525,36.51625,1.219999994,0.0508469454944133,0.12493696808815,LeftFoot,FreeKick,SecondHalf,False,"{'x': 0.33432539682539697, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,423508.0,Franco,Mastantuono,Franco Mastantuono,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798470541,Miss,6453,729089,Byron Castillo,77.1917475744,20.7062420414,62,,False,False,,,29.127380951,1.4254736772,0.0181603617966175,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.2925477372364145, 'zoomRatio': 0.7757634984363826}",False,False,,Byron,Castillo,Byron Castillo,#DA0203,2,Barcelona de Guayaquil,a,river-plate-vs-barcelona-sc.csv
2798470961,Miss,10076,949735,Facundo Colidio,92.6,43.440254772100005,64,,False,False,,,34.838750000000005,3.7417931072,0.0964037701487541,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8481898085307555, 'y': 0.6772486772486772, 'zoomRatio': 0.6841639627466359}",False,True,,Facundo,Colidio,Facundo Colidio,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798471685,Miss,6453,207135,Dixon Arroyo,94.3859649107,37.66,67,,False,False,96.5087719289,30.72125,3.4108056892,0.5329473658000001,0.021387418732047,0.0,Header,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.01742273302085092, 'zoomRatio': 0.12357304875680926}",False,True,,Dixon,Arroyo,Dixon Arroyo,#DA0203,2,Barcelona de Guayaquil,a,river-plate-vs-barcelona-sc.csv
2798471753,Miss,10076,1607566,Franco Mastantuono,82.7101941752,29.967857141,67,,False,False,,,36.21125,3.7417931072,0.1039686352014541,0.0,LeftFoot,FastBreak,SecondHalf,False,"{'x': 0.599773131581085, 'y': 0.6772486772486772, 'zoomRatio': 0.6841639627466359}",False,False,,Franco,Mastantuono,Franco Mastantuono,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798472659,AttemptSaved,10076,1208803,Santiago Simon,83.6111650488,24.1393630621,71,,True,True,86.78235294080001,25.360312500000003,34.1525,1.219999994,0.0295816529542207,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Santiago,Simon,Santiago Simon,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2798477671,Miss,10076,638771,Lucas Martinez Quarta,80.11990291360001,30.7975,90,0.0,False,False,,,37.684,5.1842758704000005,0.028028517961502,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.5187400922799232, 'y': 0.6772486772486772, 'zoomRatio': 0.4938008825140857}",False,False,,Lucas Martinez,Quarta,Lucas Martinez Quarta,#D01028,2,River Plate,h,river-plate-vs-barcelona-sc.csv
2795165739,Miss,1297060,683969,Erwin Junior Sanchez,84.1742718448,28.791190475,8,,False,False,,,25.938437500000003,5.670896561599999,0.0307142920792102,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.9627547391099176, 'y': 0.6772486772486772, 'zoomRatio': 0.45142773672417613}",False,False,,Erwin Junior,Sanchez,Erwin Junior Sanchez,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795166343,Miss,6619,846980,Robert Rojas,96.605263157,28.623095237,10,,False,False,102.7241379312,68.0,67.8688151658,0.3595789456,0.0459936931729316,0.0,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.010616815021125835, 'zoomRatio': 0.11160709288162411}",False,True,,Robert,Rojas,Robert Rojas,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795166649,Miss,6619,1315121,Ivan Leguizamon,91.1,47.0135031814,11,,False,False,,,22.3877707046,0.4430526294,0.0287546142935752,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.038153968383616774, 'zoomRatio': 0.3255188908039723}",False,True,,Ivan,Leguizamon,Ivan Leguizamon,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795167633,AttemptSaved,6619,1033290,Facundo Zabala,68.85776699360001,42.0615625,14,,False,True,101.3965517244,33.31375,30.95,0.3659999982,0.0137094324454665,0.0429825447499752,LeftFoot,SetPiece,FirstHalf,False,"{'x': 1.806878306878306, 'y': 0.09682539634920634, 'zoomRatio': 1}",False,False,681451.0,Facundo,Zabala,Facundo Zabala,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795168397,Miss,1297060,921760,Oswaldo Blanco,94.9649122793,21.1266242072,17,,False,False,,,35.0675,4.7063448344,0.043042879551649,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8463854671934312, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",False,True,,Oswaldo,Blanco,Oswaldo Blanco,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795168593,AttemptSaved,6619,1315121,Ivan Leguizamon,96.605263157,34.1525,18,,True,True,98.6315789471,34.1525,34.07625,1.219999994,0.1435538977384567,0.0,LeftFoot,ThrowInSetPiece,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Ivan,Leguizamon,Ivan Leguizamon,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795169941,AttemptSaved,6619,1037294,Hugo Fernandez,72.68689320639999,26.774047619,23,,False,True,103.577586207,34.1525,32.9325,2.1510526210000003,0.0274411085993051,0.0760026797652244,LeftFoot,FreeKick,FirstHalf,False,"{'x': 1.282407407407408, 'y': 0.56906153994709, 'zoomRatio': 1}",False,False,681451.0,Hugo,Fernandez,Hugo Fernandez,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795172205,Goal,1297060,1691290,Sebastian Viveros,81.1334951464,37.05,30,,False,True,,,36.821250000000006,1.829999991,0.0166888032108545,0.3685678839683532,LeftFoot,SetPiece,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.48412698174603175, 'zoomRatio': 1}",False,False,860893.0,Sebastian,Viveros,Sebastian Viveros,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795174465,AttemptSaved,6619,943113,Rodney Redes,74.82669903120001,50.5867515907,37,,False,True,103.4827586208,34.533750000000005,32.6275,0.5714736814000001,0.0260938256978988,0.0566475838422775,RightFoot,FreeKick,FirstHalf,False,"{'x': 1.3630952380952386, 'y': 0.15118351359788362, 'zoomRatio': 1}",False,False,681451.0,Rodney,Redes,Rodney Redes,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795176481,Miss,1297060,1031642,Mario Otazu,80.79563106879999,28.959285713000003,41,,False,False,,,33.39,5.9142069072,0.0469601489603519,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0698524247805323, 'y': 0.6772486772486772, 'zoomRatio': 0.4328560092957581}",False,False,,Mario,Otazu,Mario Otazu,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795177049,AttemptSaved,6619,1315121,Ivan Leguizamon,92.0,52.1982165596,42,,True,True,94.4824561388,49.1854777047,36.51625,1.219999994,0.0351200401782989,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.33432539682539697, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Ivan,Leguizamon,Ivan Leguizamon,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795178567,Miss,6619,1037294,Hugo Fernandez,75.38980582720001,42.6975,45,1.0,False,False,,,31.254999999999995,4.4630344888,0.0189826618880033,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4165434131671866, 'y': 0.6772486772486772, 'zoomRatio': 0.5736007656728462}",False,False,,Hugo,Fernandez,Hugo Fernandez,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795182861,AttemptSaved,1297060,921026,Julio Herrera,76.1781553416,57.24284359559999,46,,False,True,104.1465517242,35.525000000000006,37.27875,1.3034736778000002,0.0153537159785628,0.0835640951991081,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.13260582010581956, 'y': 0.34483430629629636, 'zoomRatio': 1}",False,False,860893.0,Julio,Herrera,Julio Herrera,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795189253,Miss,6619,907957,Alejandro Maciel,96.7982456132,38.78857143,60,,False,False,,,32.0175,5.1842758704000005,0.0358380302786827,0.0,OtherBodyParts,SetPiece,SecondHalf,False,"{'x': 1.2589841930116867, 'y': 0.6772486772486772, 'zoomRatio': 0.4938008825140857}",False,True,,Alejandro,Maciel,Alejandro Maciel,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795191183,Goal,6619,1666353,Hugo Benitez,87.1044117644,38.704523811,64,,False,True,,,36.745000000000005,1.829999991,0.0847518444061279,0.6592384576797485,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.2738095238095226, 'y': 0.48412698174603175, 'zoomRatio': 1}",False,False,681451.0,Hugo,Benitez,Hugo Benitez,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795192441,AttemptSaved,6619,943113,Rodney Redes,73.3626213616,29.379523808,68,,False,True,104.4310344828,33.161249999999995,32.779999999999994,1.8685263066,0.0318658873438835,0.0520594231784343,RightFoot,FreeKick,SecondHalf,False,"{'x': 1.3227513227513243, 'y': 0.49431912873015876, 'zoomRatio': 1}",False,False,681451.0,Rodney,Redes,Rodney Redes,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795193067,AttemptSaved,1297060,1132906,Braian Salvareschi,97.7631578942,21.1266242072,71,,True,True,98.7280701752,22.7380891761,32.55125,1.219999994,0.0159391928464174,0.0,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.3832671957671967, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Braian,Salvareschi,Braian Salvareschi,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795194167,Goal,1297060,1016306,Luis Barboza,99.5948275866,34.22875,71,,False,True,,,31.7125,0.449473682,0.7427978515625,0.9067689776420592,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6051587301587305, 'y': 0.11890838148148149, 'zoomRatio': 1}",False,True,860893.0,Luis,Barboza,Luis Barboza,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795194801,AttemptSaved,1297060,860832,Hernan Rodriguez,76.1781553416,27.446428571,76,,False,True,103.6724137932,33.61875,35.448750000000004,0.3659999982,0.0216305647045373,0.0411092117428779,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6167328042328032, 'y': 0.09682539634920634, 'zoomRatio': 1}",False,False,860893.0,Hernan,Rodriguez,Hernan Rodriguez,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795195945,Goal,6619,292481,Richard Ortiz,97.7631578942,32.0175,79,,False,True,,,31.254999999999995,0.160526315,0.4196460843086242,0.8765372633934021,LeftFoot,SetPiece,SecondHalf,False,"{'x': 1.7261904761904774, 'y': 0.042467279100529096, 'zoomRatio': 1}",False,True,681451.0,Richard,Ortiz,Richard Ortiz,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795196797,AttemptSaved,1297060,860832,Hernan Rodriguez,84.1742718448,44.0007643265,81,,False,True,101.0172413796,35.525000000000006,34.838750000000005,1.8685263066,0.0612272694706916,0.11670683324337,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.7781084656084645, 'y': 0.49431912873015876, 'zoomRatio': 1}",False,False,860893.0,Hernan,Rodriguez,Hernan Rodriguez,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
2795197745,Miss,6619,292481,Richard Ortiz,93.5,30.7975,83,,False,False,,,24.349554145,0.802631575,0.2079527527093887,0.0,LeftFoot,SetPiece,SecondHalf,False,"{'x': 2, 'y': 0.08317041378809953, 'zoomRatio': 0.3916917473861108}",False,True,,Richard,Ortiz,Richard Ortiz,#2e2e2e,1,Olimpia,a,san-antonio-bulo-bulo-vs-olimpia.csv
2795199929,Miss,1297060,1356957,Jose Martinez,93.5,38.956666668,88,,False,False,96.1228070165,40.217380953,49.0453503161,1.2456842044,0.0252141300588846,0.0,Header,SetPiece,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.08279529410936987, 'zoomRatio': 0.25124041119567886}",False,True,,Jose,Martinez,Jose Martinez,#00b1e6,1,San Antonio Bulo Bulo,h,san-antonio-bulo-bulo-vs-olimpia.csv
